created_at,favorite_count,full_text,lang,retweet_count,username,sentimen,sentiment_predicted
2024-04-12 05:22:13,239,dulu kritik bansos sby sekarang bangga laku presiden laen,in,96,Anak__Ogi,positif,positif
2024-04-12 07:44:07,25,yang tahu desa dapat bansos pilpres gak kepala desa wunut klaten bagibagi thr semua warga bumdes kelola benar,in,9,NyataNyataKerja,positif,negatif
2024-04-13 04:02:12,30,bukan istana nich lsilahhturahmi tentram n damai bkn gontokan2 rebut bansos,in,3,bungalotus25,netral,netral
2024-04-11 21:12:36,14,waktu tunjuk pukul 4 pagi ngecek wow ngehe eh kalo kata orang mah gak ngaruh ye kan pemerintahnye bae suka ngasih bansos lagi beli cilok pake rupiah,in,7,KojekRapBetawi,positif,positif
2024-04-13 03:45:31,17,ganjar nyungsep karena songong kemelinthi gak hubung bansos,in,2,Technospeed,netral,negatif
2024-04-12 07:13:10,33,nyata ada korban waktu rebut bansos istana harus lari rumah sakit kasihan betul nasib kalian jadi tonton jabat turut hadir sana tertawa kalian siksa,in,6,PakarINTELek,negatif,netral
2024-04-12 09:47:40,17,milu datang usah kampanye debat capres cukup bansos,in,7,dedimahardi,netral,netral
2024-04-13 01:47:27,6,efek bodoh iq 78 49 memang fatal paham seperti milu guyur bansos jadi salah pilih juga kait percaya ngerti bahasa arab buat orang picik tindak brutal,in,2,Nengnengpondasi,positif,positif
2024-04-12 10:12:32,14,ternyta 58 tau klo kowi nyelewengkn bansos cuma krna batas literasi jdi kliatan polos klo bu mega bilang sih kasi deh,in,3,Bara_Rc,netral,netral
2024-04-12 01:40:10,76,tau deh jamaah banyak kaum munafik yg emang doyan nelen bansos utk curang,in,1,el4n9bint4n9,positif,positif
2024-04-12 04:35:43,98,truong my lan tuduh ilegal usai usaha uang tahun 2012 2022 hingga rugi 27 6 miliar dolar belum nilai wn kelas satu suka bagi2 bansos 12 april 2024,in,69,MichelAdam7__,netral,netral
2024-04-13 01:20:39,16,garus segera usut indikasi skandam korupsi jumbu mega tppu dana bansos korupsi sangat bau anyir tangan kotor politik oknum orang plesiden,in,11,NKRI_NotForS4le,positif,positif
2024-04-11 23:05:04,16,bagi2 thr tertib bagi2 bansos ricuh,in,5,ABjodohComeback,netral,netral
2024-04-11 21:07:31,475,maksud hati mau bela diri guna dana operasional presiden bagibagi bansos nyata justru menkonfirmasi cawecawe jokowi milu 2024,in,312,gilang_ahm31272,netral,netral
2024-04-11 18:34:45,87,mau bikin setting an minta temen robek baju madrid pas leg 2 ucl biar bansos,in,1,tiansemesta,positif,positif
2024-04-12 03:27:04,3,gotong royong maling maling suara maling tambang timah maling nikel maling bansos maling hak rakyat,in,3,bedul_david,netral,negatif
2024-04-12 12:51:53,11,banjir bansos jakarta kini banjir air alhamdulillah,in,5,HMMurah3,positif,positif
2024-04-12 05:45:35,24,respon pasar uang bisa atur bansos siap2 phk dimana2,in,1,ChoiMasMh,netral,positif
2024-04-11 22:39:12,5,ngapain sii mendikbud segala seragam ganti mending atur alokasi anggar siswa kurang mampu biar sekolah sampe s1 biar putus rantai miskin biar republik rakyat ga bodoh in pake bansos biar sejahtera beneran gak omonomon tok,in,0,bobsinclairs,positif,positif
2024-04-11 16:05:27,470,yaaa bansos masif aja pakai tahu tuju mensos atas alas hubung diplomatik indonesia israel bisa jalan atas tuju menlu,in,56,imamprw,netral,netral
2024-04-12 04:11:54,9,rampok duit pajak rakyat sampe defisite apbn utang gelembung miskin tutup hny bansos,in,2,bungalotus25,positif,positif
2024-04-12 12:23:01,80,mantap pak ustad khotbah buat panas dukung koruptor langgar konstitusi keruk ilegal sda indonesia makan bansos,in,3,JajovJ24962,positif,positif
2024-04-12 04:41:24,4,rakyat pemgemis sembako gratis bansospemimpinnya narsistik lempar2 bantu rasa jadi juru slamatsuatu kombinasi pas,in,4,DedenFitri,negatif,negatif
2024-04-12 16:33:46,51,orang gelontorin bansos aja risma ga dibolehin ikut ratas apa yang jelas2 kontroversial kyk gin,in,1,hepi_hepi_hepi_,netral,netral
2024-04-12 00:12:28,10,lah jg bagi2 bansos tp kog suara cm 16,in,2,mbienyambay2,negatif,negatif
2024-04-13 02:16:13,29,yg bikin nyungsep suara paslon 03 tepat bukan bansos bacot paslon sendiri elite partai buzzernya lowbat sakit tuh sini,in,1,allpribadi,negatif,negatif
2024-04-12 02:58:27,8,hukum mati tuk koruptor sdh atur uu salah satu instrumen korupsi laku masa jadi bencana alam sosial sejak uu buat blm satu koruptor hukum mati salah satu terang benderang koruptor bansos covid 19 juliari batubara,in,0,seroja_merah,positif,positif
2024-04-12 04:40:11,463,model ente biasa ngantri bansos sama nungguin lempar kaos mana ngerti dampak dolar naek ngitung kembali warung aja salah mulu,in,22,Bang_Jemie,positif,positif
2024-04-12 07:22:34,6,bantu tetangga baik sejahtera rakyat sendiri alangkah sangat lebih baikjgn krn puji kalian kirim ber tons tons bantu manusia tp rakyat mu sendiri kalian kasih bansos tidak berapa,in,1,Hiugundul,positif,positif
2024-04-12 07:47:40,4,lho menteri jg nampak bagi bansos emang tugas menteri bumn spt ya,in,3,AdrianvanFlores,netral,positif
2024-04-12 23:56:01,8,ayo rakyat indonesia kl mau goblok goblok sekali hancurin negara lho sendiri jadi anjing peking dukung terus si wo wi dasar mental bansos susah,in,4,AgusPan49950683,negatif,negatif
2024-04-11 22:11:21,43,kira2 ini asal dana bansos hampir 500 t kok rasa kurang sisa dari mana,in,25,liaasister,netral,netral
2024-04-12 01:38:43,33,10 keluar bansos tuju dpr undang apbn curi,in,28,BrutusTu4__,netral,negatif
2024-04-11 13:56:48,33,riset litbang kompas ada bagi bansos elektabilitas paslon 03 justru naik banding alas yang kau cari nikmat yang kau dusta kau syukur udah bagus mentok vote 16 kontemplasi,in,11,Capres_OmonOmon,negatif,negatif
2024-04-12 11:51:02,13,semua tri bagi bansos kemensos ga tau apa apa kyk bgtu ga mau ngaku politisasi bansos,in,7,feroferraferri,netral,netral
2024-04-11 20:39:07,7,malapetaka bansos gara gara bansos presiden ancam bukan kisah jokowi ancam makzul bahkan adil akibat artikel malapetaka bansos pertama kali tampil semut ibrahim,in,5,SangLangit01,negatif,positif
2024-04-11 18:06:52,7,akan jadi cerita panjang tetap tutup entah berapa trilyun sukses simpang jokowi amp sindikat 496 t sebut,in,4,SangLangit01,negatif,positif
2024-04-12 00:51:58,27,survey litbang kompas nyata pihak 03 justru untung ada bansos yg kadar waras tinggal 16 simak,in,10,BBerizik,positif,positif
2024-04-12 00:54:47,5,ente nilai orang dgn enak jidat emang ente sendiri piawai mampu laku semua cari salah orang itu mudah balik telapak tangan mudah cundang kambing hitam bansos kalah pilpres,in,2,sukardiyahya162,positif,positif
2024-04-11 20:24:00,16,panik big no panik sudah kalah tagih utang nanti makanya provokasi kesana kemari curang tak mampu bukti lalu nyalahin bansos putus mk 90 nyuruh mahasiswa nenek nenek demo doi anggap punya marwah depan bohir,in,2,Kimberley_PS08,positif,positif
2024-04-12 14:26:59,9,biasa habis makan cuci mulut om dukung kini sok2an peduli kalau lurah tarik simpati dgn bansos lalu peras rakyat dgn bijak cekik,in,2,supriyanto45086,positif,positif
2024-04-12 09:17:39,85,bansos adl bukti adil makmur seperti bukti food estate hasil adl impor beras,in,3,SahLeoSin,negatif,negatif
2024-04-12 05:39:25,75,jangan donk nnt kl sehat amp pintar ga bs bodoh pake gimmick joget amp serang bansos lg bangkit semangat indonesia cemas 2045,in,6,eunikero,netral,netral
2024-04-12 15:22:04,150,masalah pilih aja sih kalo ga yang pilih juga ga buang2 uang krn faham betul harga diri banhsa hanya kelas bansos mrk pd loncat sana sini mk semua aparat di kaki siapa yang mau lawan,in,13,NuhaAja1,positif,positif
2024-04-11 22:39:51,6,dah dpt subsidi kemarin bansos ilang centong tahan,in,0,toe_giman,negatif,negatif
2024-04-12 16:18:48,7,mutiara antara bajing tolol biar rakyat saling injak dapat bansos nilai lebih 200 rebu,in,2,NesyaSyahputri,negatif,negatif
2024-04-12 03:52:42,28,kompak rampok sda indonesia rakyat tinggal terima ampas rakyat cuma kasih bansos udah diem,in,14,B3doel___,positif,negatif
2024-04-11 14:26:44,6,sejarah baru buat indonesia open house istana negara bumbu dgn bansos ujung ricuh,in,3,Markadina99,netral,netral
2024-04-12 04:06:34,76,dukung jokowi mmg tolol tol bayar suruh terimakasih mendng urusin tuh rakyat dukung 02 rebut bansos smp terinjakinjak dasar dukung mental kere emis,in,11,t0d1_cool,negatif,negatif
2024-04-12 11:30:34,2,gw paling benci liat akun2 brlafazkan islami dgn ayat2 al quran tp laku kek dajjal selalu penuh fitnah jkw tp paling rakus mnerima bansosblt kepalanegara adlah ulilamri pilih allah tp kaum munafikun justru bs mnghormati org pilih allah dasar bego,in,3,Yattie2023,positif,positif
2024-04-12 15:51:56,7,maaf ni ness buat buyer minimal ngotak kalo nego seller tuh jual barang preloved buat dapet uang barang masih kepake alias 100 layak bkn buka bazar bansos nama jg pl udh harga jauh lebih murah banding harga asli cont,in,1,unnesmenfess,negatif,negatif
2024-04-12 03:30:12,7,sm org macam gin gk cinta bansos otak mendem,in,1,bungalotus25,negatif,negatif
2024-04-11 17:40:05,15,open house istana ricuh puncak tragicomedy saga bansos pak persiden,in,0,pelorrian,positif,netral
2024-04-12 08:04:41,22,jamaah bansos singgung,in,0,Adribarza1,positif,positif
2024-04-12 06:21:43,4,pengaruh bansos mosok mata sampean buta,in,0,Duren___,positif,positif
2024-04-11 10:07:31,4,apa bukan warga sdh tagih krn kemaren digerujuk bansos,in,0,r57927,negatif,negatif
2024-04-12 09:01:49,13,mulaiiiiiik sowan menantu citra kampanye medan buat menantu nyalon gubernur sumut bagi2 bansos,in,3,KayanaDuris,negatif,negatif
2024-04-11 12:16:08,7,sekarang trendy bansos gate semua apaapa pakai bansos citra kelabu politik bansos,in,2,mend_eman71,netral,negatif
2024-04-12 05:54:19,28,sibuk bangun dinasti keluarga keluarga bsa hidup bermewah2 dgn tas mahal walaupun rakyat hidup melarat cukup kasih bansos,in,2,JinNonik,negatif,negatif
2024-04-12 10:52:46,12,arti 10 tahun gk hasil krn rakyat msh banyak gk mampu perlu bansos padahal hutang negara tambah banyak tp msh aja gk mampu sejahtera rakyat,in,0,idrisyulianto71,positif,positif
2024-04-12 11:29:29,2,03012024 banggar dpr tegas bansos hasil sepakat dpr perintah 04042024 ace hasan anggota komisi viii dpr ri sebut bansos el nino inisiasi perintah mensos ikut rapat,in,1,iam_zelt,negatif,negatif
2024-04-12 08:03:55,4,kristen progresif percaya masuk sorga bukan karna yesus cukup dgn buat baik yang buat baik sama dapat masuk sorga iman model ngitu paling mudah jadi korban bansos politik sembah beri bansos politik,in,0,dsangg3,netral,netral
2024-04-12 00:44:53,19,org miskin terima bansos aja belagu sok2 an mampu padahal makan aja dr ngebuzzer,in,1,dy04343703,positif,positif
2024-04-12 05:51:15,41,boro boro sadar kasi bansos minyak satu liter beras lima kilo aja lgsng ngejilat kenceng mana peduli,in,0,yohannesuniq,negatif,negatif
2024-04-12 14:15:21,2,bener rocky gerung klo udah dungu mau kasih jelas gimana yang tetep dungu teriak2 bansos 427t ban bkn apbn tp dana operasional presiden msh alesan lg bs jd anda milu ulang masih kalah minta ulang,in,3,samsulhadikarim,negatif,negatif
2024-04-12 12:14:34,15,pulang dengar khutbah minimal tahu bansos terima mereka juga habis buat lebaran,in,1,HidayatNatari,netral,netral
2024-04-12 01:59:36,6,moga kalian lama jadi emis bansos ga hidup ga bansos subsidi punya turun ga punya etika suka bohong generasi jokowi saat sama elit politik pny kaya miliar hingga triliun rupiah tetap jadi beleng drun,in,2,Anak__Ogi,positif,positif
2024-04-12 15:17:48,22,percuma mikirin rakyat kecil pak lebih baik bapak berfikir bisnis keluarga bapak rakyat kecil udah neng banget ngeliat koruptor 271 t ketangkep kasih bansos tetap jadi rakyat kecil,in,4,Jarakdekat,negatif,positif
2024-04-12 10:51:32,6,satu2 bongkar bobrok rezim tp msh aj dukung mungkin mrk2 sdh kenyang bansos hasil jilat kali y ehm,in,2,B3doel___,negatif,negatif
2024-04-11 15:58:43,1696,nah jejak digital memang kejam seperti memang rencana jauh jauh hari paman usman lolos batas usia capres lanjut cawe cawe bansos,in,1189,ZulkifliLubis69,netral,netral
2024-04-11 14:45:20,1152,jujur bu menkeu makin berat bobot cawecawe presiden krn dana bansos nyata guna dana operasional,in,484,msaid_didu,netral,negatif
2024-04-11 17:49:16,4,harus cash yg begini apa yakin genk 58 puja bansos pongah,in,1,GamalMarpaung,netral,netral
2024-04-11 18:02:28,2,yg kemaren kena bujuk rayu baru tau akibat indonesia negara bangkrut 1 rupiah negara kasih cuma rakyat rakyat kembali 100 rupiah negara dati beri sebut ikaren tu semua uang hutang,in,2,TheUncleDee,netral,netral
2024-04-12 11:14:22,5,cucu presiden dapat bansos menhan ri prabowo subianto punya 50 ekor kuda ungkap fakta yang harga capai rp3 miliar ekor,in,2,Harjomulyo1738,netral,netral
2024-04-12 06:25:57,3,manusia tak punya otak rakyat jerit lapar rebut bansos terinjakinjak istana manusia serakah spt bicara kuasa bagi2 kuasa gotong royong pantesan takut sekali anis jadi presiden krn target pertama manusia dkk prioritas dibumihanguskan,in,1,jondiljonson,negatif,negatif
2024-04-12 06:55:32,4,pertanyaannyaklo stop impor rakyat mo makan apa walaupun kasih uang karung kpd rakyat pake beli apa klo rakyat duduk manis tunggu bansosampdana desa orang tua model apa sb bukan beri kail kpd anak tpi menyuapin dgn makanampsusu gratis,in,1,SomarwaneSefnat,negatif,negatif
2024-04-12 04:24:20,14,logika harus gitu sih kalau jokowi mau bagi2 bansos sedekah infaq penting diri keluarga harus pakai uang pribadi dana operasional presiden untuk bukan itu gk contoh baik ttg tertib adminstrasi mau saja,in,1,qhibz,positif,netral
2024-04-12 02:04:28,7,dana bansos 400t lebih perinci guna lap uang harus pasti apakah presiden ikut kampanye dukung salahsatu paslon bukti nyata cawe2nya harus perinci hak angket,in,2,diesaster24,negatif,negatif
2024-04-12 00:10:21,23,kalau memang pingin pisah dgn jokowi akan ricuh salah satu datang mau bansos,in,2,SimanjuntakElly,netral,netral
2024-04-12 02:35:11,10,yg ricuh istana akibat rebut bansos g lu share objektif donk klo begini mah lu cuma september doank,in,0,LaingenLisa,negatif,negatif
2024-04-12 04:03:50,2,gotong royong maksimal kaya indonesia penting sejahtera kuasa rakyat cuma bansos blt program kartu2an,in,1,girrypoll,negatif,negatif
2024-04-12 09:56:15,4,kalau rakyat mayoritas melek politik goda iming iming bansos mikir pilih wakil rakyat kerja jelas coba wakil rakyat beri bebas partai jadi akan suara bela rakyat lebih baik cari selamat spy kepake trs,in,1,warsitodihardjo,netral,netral
2024-04-12 00:29:55,33,hasil nyolong bansos 490 triliun rakyat miskin pakai foya foya beli baju bas juta kok bangga dasar keluarga jilat gak tahu malu,in,2,setyosby,negatif,negatif
2024-04-12 05:45:51,6,indonesia korupsi bansos rp471 trilyun diapain yah hehe maling bansos,in,4,CindyBexter,negatif,negatif
2024-04-12 07:17:31,18,pak minta bapak gelar rdp parlemen minta klarifikasi perintah jangan jadi bansos gak libat kemensos ulang di masalah politik luar negeri,in,1,LeFocacce,positif,positif
2024-04-11 04:30:02,96,prosedur baru bansos raja macam piring terbang laden sinom,in,29,titiknol_jogja,negatif,negatif
2024-04-11 05:25:03,612,masyarakat awam kurang paham bansos logo paslon tentu dana sumber pribadi paslon padahal asal dana apbn,in,376,never_alonely,netral,netral
2024-04-11 12:20:06,22,profit 60 jutaperbulan luar bansos gaji pokok,in,6,_Banyoe,netral,netral
2024-04-11 01:23:32,39,beri bansos pihak langgar undangundang,in,18,laskar16295,netral,positif
2024-04-11 10:41:39,237,panutan rakyat negeri tak takluk rezim bansospaham kau,in,72,Mayapada0812,negatif,negatif
2024-04-11 04:36:48,269,rakyat udah biasa suapin bansos emang susah mandiri,in,115,DS_yantie,positif,negatif
2024-04-11 04:16:10,49,paket bansos raja tiba halaman masjid besar doa makmur raja paket bansos diri paket male female trash bag siap distribusi satu paket bansos khusus bagi tugas doa raja,in,4,titiknol_jogja,negatif,negatif
2024-04-10 13:49:18,45,andai bikin gembira amp jogetin aja ga rebut begini biasa bansos jadi begini,in,9,iina_surbakti,negatif,negatif
2024-04-11 01:53:44,66,pagi pagi kaget lihat rupiah tingkat lur sama tingkat bansos gulir kurang hebat gimana negeri gimana warga wonosobo plat b suka sarap lontong pake bakso,in,26,jijindut,positif,positif
2024-04-11 03:17:08,588,warga iq 78 ga suka begini lebih suka nyembah2 bisa bikin miskin terus bagi2 bansos,in,31,endangbambhang,negatif,negatif
2024-04-11 13:14:19,81,496 t 271 t 767 t bagi rata seluruh rakyat miskin yang layak dapat bantu ricuh ini tak perna nampak kata orang indonesia kaya pandang rebut bansos jadi ini istana,in,33,ex_AnakLolina,positif,negatif
2024-04-11 02:59:12,42,presiden bagi2 uangharta pribadi presiden bagi2 bansos dia sbg bantu pribadi,in,5,bangZhack86,netral,netral
2024-04-11 06:28:35,64,gw kritik utang perintah krn pajak gw situgw gk pake subsidi jg bansosanak gw kuliah universitas tarumanegara gk pake biaya subsidi jg alhamdullah gw bs byr gk ngemisapa loe,in,6,bungalotus25,netral,netral
2024-04-11 08:15:02,747,mungkin jokowi sadar open house bakal sepi banyak rakyat muak terap strategi bansos akhir ricuh rakyat luka dasar,in,252,FaGtng,netral,netral
2024-04-11 13:41:17,8,tugas jokowi entas miskin buka lapang kerja sejahtera rakyat bukan jadi rakyat jadi emis bansos beras jadi ya puasa rakyat 80,in,2,INDONESIAPERKS4,positif,positif
2024-04-11 04:35:00,40,ahli ekonomi ui catat analisis statistik bukti dampak bansos,in,14,democrazymedia,negatif,negatif
2024-04-11 02:31:21,19,bansos datang silaturahmi dgn hati,in,6,DhenDalbo,positif,positif
2024-04-11 01:03:20,15,bansos banpres perlinsos pakai jokowi penting elektoral paslon tentu jadi paham knp besar anggar lewat 3 elemen atas knp titik pusat jawa tengah laku presiden menteri,in,8,3rwin__34,positif,positif
2024-04-11 03:37:45,100,swasana siap bansos raja,in,10,titiknol_jogja,negatif,negatif
2024-04-10 14:11:01,388,bansos bukan tentu menang prabowo gibran oleh suara nasional pilpres 2024 aniescak imin 40971906 prabowogibran 96214691 ganjarmahfud 27040878 itu terima bansos 2024 18 8 juta kalo terima bansos hilang oleh,in,109,Heraloebss,netral,netral
2024-04-11 00:45:00,473,open house pak anies aman tentram rakyat datang hati bukan bansos,in,100,blackshark7890,negatif,negatif
2024-04-11 02:39:50,8,begini syarat ngambil bansos perintah pak jokowi,in,6,sharpandshark,negatif,negatif
2024-04-11 01:24:59,28,13 bansos 02 gak 50,in,23,BrutusTu4__,positif,positif
2024-04-10 13:27:59,116,iya wong gue enggak megang apbn kalo megang apbn gue dah mbagi2 bansos kali,in,33,Tan_Mar3M,positif,positif
2024-04-11 01:10:30,67,justru jadi obyek tanya tuju tidak ikut serta mensos sembako menteri ikut turun bagi bansos sama presiden tanya kan apa moga kuak benar,in,27,wantahgdn__,negatif,negatif
2024-04-10 11:23:59,55,fakir miskin anak lantar beri bansos negara lena,in,6,abangical10,positif,positif
2024-04-11 02:34:34,9,3 mohon bantah 1 mk halang periksa hal2 kualitatif 2 ekonometri oleh 02 tidak sampai 501 kalau cawe2 bansos 3 sirekap alat bantu curang refly harun 1 april 2024,in,10,dancersejati07,negatif,negatif
2024-04-11 08:33:50,3,lurah full bansos ya,in,2,hasbunallaah67,netral,netral
2024-04-11 00:16:21,42,selalu pake bansos magnet kalo ga pake bansos tuh open house bakal sepi brengsek betul rakyat miskin struktural bansosnya laku,in,13,Naurafayruzya,negatif,negatif
2024-04-11 05:51:05,16,masyarakat rebut bingkis dlm istsna miris krn pimpin piara miskin bansos,in,1,bungalotus25,negatif,negatif
2024-04-10 16:50:09,2,presiden ngece bansos minyak goreng amp makan ringan aja sampe nyiksa rakyat rebut antri dr pagi pdhl open house jam 9an,in,1,cacaamerica2,netral,netral
2024-04-11 08:57:22,84,kpk minta kan ada harun mas hasto tantang bongkar duga penyalahgunaan anggar bansos lewat news,in,40,keuangannews_id,netral,netral
2024-04-10 16:03:35,72,kok protes kalo mau protes presiden bansos sama dpr kesan bansos dpr kok,in,1,Hunt3rW1n02,negatif,negatif
2024-04-11 12:11:33,7,alih2 lebaran bisa salam dgn bpk presiden hebat dlm sejarah utama sukses bagi2 bansos pemilu2024 kacau bagi bingkis salam bingkis,in,3,QalbuBahasa,positif,positif
2024-04-10 14:59:58,11,momen hakim mk tak yakin anggar bansos naik karena el nino lewat,in,5,yangmi3prnew,positif,positif
2024-04-11 01:36:31,310,kaya mobil dinas jabat perlu kasih sticker gede tulis mobil dinas pajak lpg 3kg aja di kasi tulis rakyat miskin terima bansos rumah ditempelin sticker keluarga prasejahtera mobil dinas jabat jga dong biar gak dipake luar kerja,in,93,gemblongbenyek,negatif,negatif
2024-04-11 01:52:30,20,anggar bansos 497 t yang salur mensos risma cuma 78 t sisa 419 t mana dpr kaget dana bansos versi kemensos 78 t bansos versi jokowi 497 t,in,18,dancersejati07,positif,netral
2024-04-10 06:52:06,736,ekonom sebut mk perlu periksa jokowi usut politisasi bansos,in,179,tempodotco,netral,netral
2024-04-10 06:25:06,320,warga ricuh rebut bansos open house istana negara,in,97,tempodotco,netral,netral
2024-04-09 16:28:15,478,milih kena prank viral gajih karyawan potong pajak 1 juta rupiah semua apa bisa dipajakin buat atur pajak mulangin uang bansos bunga utang weh weh,in,265,H4T14K4LN4L42,netral,netral
2024-04-09 15:20:00,295,lingkar madani indonesia hubung kuat bagibagi bansos penting elektoral,in,138,democrazymedia,netral,netral
2024-04-10 16:27:42,373,catat hitam sejarah bangsa pilpres akn dtg gak perlu pis misi ga usah kampanye lomba money politik tebar bansos siapa paling banyak tebar yang akn jdi menang gass gass selamat datang era baru,in,95,Bara_Rc,negatif,negatif
2024-04-10 08:41:40,571,umur 20an kalo dapet amplop hari raya tu nama bukan thr tapi bansos yaa ness,in,67,unnesmenfess,positif,netral
2024-04-10 07:24:45,11,bansos u citra,in,3,Ganjar_Mahfud03,negatif,negatif
2024-04-10 00:45:47,95,hubung kuat bagibagi bansos penting elektoral,in,50,OposisiCerdas,positif,positif
2024-04-09 19:07:56,5,dulu kau polos sekarang culas manfaatin bansos dulu kau jago poles sekarang anak jadi wapres,in,2,ABjodohComeback,positif,positif
2024-04-10 04:52:04,51,kalo kasih bansos semua giur,in,1,Miduk17,positif,positif
2024-04-10 02:59:30,3,raya bansos eh thr bocil mati sekaligus gladi resik program the next pimpin negri izin minjem logo min,in,1,rulusterus,positif,positif
2024-04-09 12:52:05,2,pki gaya baru kian jalar tubuh ormas islam besar wakanda anak cucu sukses tanam jadi petinggi kubang ormas tsb rakyat terus cekok bansos mati dgn hormat jgn pernah libat jadi penghianat tuhan rasul,in,1,3kaliKa0,positif,positif
2024-04-10 04:58:40,11,semua nyembah siram bansos,in,1,hanowoko,netral,netral
2024-04-10 04:08:00,2,rezim laku rezim identitas anak asuh dulu ga sekolah ga punya nik akta lahir dapat bansos data dtks perlu kk ktp,in,1,tomahawkriders,negatif,negatif
2024-04-10 13:35:23,15,kek pernah tau cara begini bansos kemaren apa,in,1,kavlingrmahkita,positif,positif
2024-04-10 23:45:37,5,typikal warga nusantara bgt kagak beda dgn orang kampung rumah gedong tembok tulis masyarakat miskin terima dana bansos,in,2,benabdlwaheed,positif,positif
2024-04-09 22:04:33,2,sri mulyani bnyk bohong kata hutang ln cuma 8 ribu t trnyata 2o ribu t blm di korup malang bangsa rakyat nkri cukup dgn bansos beras blt sendiko dawuh,in,1,79_two,netral,netral
2024-04-10 12:46:39,10,rakyat jadi candu bansos bagai lg sakau hahahaha,in,1,KANGKOMENJKT,negatif,negatif
2024-04-10 09:21:25,15,bansos pakai duit negara bikin susah rakyat,in,0,AbanggSayur,negatif,negatif
2024-04-10 03:32:05,433,sri mulyani indikasi bohong hadap mk publik indonesia automatic adjustment guna bansos bukan buah persepsi sampai sri mulyani rupa fakta nyata aku airlangga hartarto,in,258,AnthonyBudiawan,netral,netral
2024-04-09 13:30:00,166,bansos lonjak angka miskin turun ini efektivitas perintah atas timpang sosial saksi special program channel youtube metrotvnews,in,73,Metro_TV,positif,positif
2024-04-09 18:33:14,16,lupa kalo maling bansos bagi dia,in,3,BBerizik,positif,positif
2024-04-09 13:56:45,250,3 temu penting ray rangkut soal bansos kunjung presiden,in,109,OposisiCerdas,positif,positif
2024-04-09 11:33:34,235,sudah dgn sangat tendesius tuduh jokowi curi bansos bukti tuduh salah besar jokowi sudah maaf romo jadi ga perlu minta maaf jokowi pribadi sudah selesai diri sendiri tak amarah tak sakit hati,in,54,zy_zy_its_me,positif,negatif
2024-04-09 20:33:30,10,biarpun hari fitri sy maaf oknum langgar km50 syuhada laku curang milu amp bansos para koruptor masuk 271t,in,6,abdul_hair,positif,positif
2024-04-09 16:24:31,16,artikel detik bansos bukan milik presiden jadi tanggung jawab mentribla bla bla fixed romo ngga paham atur ada dana operasional presiden guna mau rendah hati sadar manusia maha tau,in,5,adri_7i,positif,positif
2024-04-10 07:59:17,18,saya pimpin indonesia miskin turun anggur turun bansos tingkat lipat lipat dinasti jokowi ucap selamat hari raya idhul fitri ngilu lebaran mudik arus balik padang,in,5,antoxOn7,netral,netral
2024-04-09 12:28:09,35,luar negeri bansos 02 kalah telak hahaha rakyat miskin didlm negeri bener2 sdg politisasi lewat milu 2024 biang kerok gagal buah milu jurdil cc,in,20,CindyBexter,positif,positif
2024-04-09 16:00:00,55,chico awal masalah bansos awal nepotisme abuse of power saksi special program channel youtube metrotvnews,in,15,Metro_TV,negatif,negatif
2024-04-09 23:12:07,38,kata dermawan yg rela potong dana ops tuju bansos silah baca biar pintar uak sumber dana operasional presiden sidang mk dana kerap pakai buat bansos jokowi tau gk sesuai prosudurkah,in,35,ZulkifliLubis69,netral,netral
2024-04-09 11:30:46,28,kalo gw gak kaget buk sri mulyani ban jokowi barang dr budget bansos dari dana operasional presiden capai ratus milyartahun hak sepenuh pada presiden mau guna apa bahkan bila guna bisa,in,3,zy_zy_its_me,negatif,negatif
2024-04-09 09:09:25,18,aku tulis fakta bukan prasangka prasangka tuduh pilih 02 bansos curang sila ngaca kaca yang besar,in,1,Kimberley_PS08,positif,negatif
2024-04-09 15:18:07,9,siap gaes bansos tuk pilkada nopember 24 dinasti jokowi putar dua soal uang kunci bu sri mulyani,in,5,alfatih212426,negatif,negatif
2024-04-09 14:37:55,371,politisasi bansos tsm penting 02 fakta tak bantah patut diskualifikasi,in,187,Syarman59,netral,netral
2024-04-09 16:09:36,11,budget operasional presiden notabene apbn apakah cara bagi bansos sembako ini terus terus tingkat sejahtera rakyat indon sia buat siapa benar pak,in,3,AbankTho2,negatif,negatif
2024-04-09 12:34:37,6,bukan ade gua najis sma laku tukang suap sogok bisa menang dana bansos mana bisa jelas,in,0,Karinbahary2,netral,netral
2024-04-09 12:50:18,51,sedih bukan bltbansos bakal dicopypaste presidengubernurbupatiwalikota langgeng kekuasaantetapi kerah asnbumnpolritni instrumen yang tsm langgeng kuasa bakal dicopypaste kedepannyarusak demokrasi,in,3,tonnyadam10,netral,netral
2024-04-09 10:48:54,3,bonus demografi untung negara bonus orang produktif lha bonus manusia2 makan bansos minta2 pinggir jalan milih pimpin tukar harga 50rebu bukan bonus mah beban indonesia cemas 2045,in,2,arivpermana,netral,netral
2024-04-09 08:30:00,23,ekonom ui vid adrison bansos efek jokowi suara prabowogibran tembus 58 persen,in,7,democrazymedia,positif,netral
2023-12-31 03:30:58,6245,bansos blt rakyat uang jokowi zulkifli hasan,in,2357,ARSIPAJA,positif,positif
